Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,PI3K-Akt signaling pathway,11/354,0.0009084723106175016,0.1287883703169778,0,0,3.30151017323029,23.122939160734912,GHR;PDGFRA;IL3;NTRK2;COL1A2;IGF2;ITGA8;COL6A3;OSMR;FGF1;EGFR
KEGG_2021_Human,TGF-beta signaling pathway,5/94,0.0025425254704657,0.1287883703169778,0,0,5.678766925957937,33.928346180368806,ID4;RGMB;SMAD5;DCN;BMP5
KEGG_2021_Human,Cytokine-cytokine receptor interaction,9/295,0.0029685245761144,0.1287883703169778,0,0,3.2150624244865083,18.710667365579344,CCL14;GHR;IL33;IL3;CXCL12;IL13;CCL1;OSMR;BMP5
KEGG_2021_Human,Protein digestion and absorption,5/103,0.0037732360778055,0.1287883703169778,0,0,5.154892726321298,28.763385231935587,SLC36A1;SLC36A3;COL3A1;COL1A2;COL6A3
KEGG_2021_Human,Focal adhesion,7/201,0.004179357488742,0.1287883703169778,0,0,3.665455905133273,20.07789303733007,PDGFRA;COL1A2;ITGA8;COL6A3;PARVA;EGFR;BCAR1
KEGG_2021_Human,Proteoglycans in cancer,7/205,0.0046506878361042,0.1287883703169778,0,0,3.5906735751295336,19.2845747303912,COL1A2;CAMK2A;IGF2;WNT8A;EGFR;DCN;HBEGF
KEGG_2021_Human,JAK-STAT signaling pathway,6/162,0.0058508682994154,0.1287883703169778,0,0,3.894528152260111,20.02241261266993,GHR;PDGFRA;IL3;IL13;OSMR;EGFR
KEGG_2021_Human,Hippo signaling pathway,6/163,0.0060251869154141,0.1287883703169778,0,0,3.8695252478823297,19.78026538505152,YAP1;WNT8A;SNAI2;FGF1;TEAD1;BMP5
KEGG_2021_Human,ECM-receptor interaction,4/88,0.0117810854608779,0.223840623756681,0,0,4.790087463556851,21.274023659747563,COL1A2;SV2B;ITGA8;COL6A3
KEGG_2021_Human,Regulation of actin cytoskeleton,6/218,0.0226138250895738,0.3729005325230422,0,0,2.857615249951371,10.828058073935503,PDGFRA;CXCL12;ITGA8;FGF1;EGFR;BCAR1
KEGG_2021_Human,Leukocyte transendothelial migration,4/114,0.0276467139110662,0.3729005325230422,0,0,3.653061224489796,13.108091108377458,VCAM1;CXCL12;THY1;BCAR1
KEGG_2021_Human,Ras signaling pathway,6/232,0.0294780387031516,0.3729005325230422,0,0,2.678678952650305,9.43995859705951,PDGFRA;NTRK2;IGF2;RGL1;FGF1;EGFR
KEGG_2021_Human,Epithelial cell signaling in Helicobacter pylori infection,3/70,0.0330703326834923,0.3729005325230422,0,0,4.485112508523373,15.290280888801105,TJP1;EGFR;HBEGF
KEGG_2021_Human,Calcium signaling pathway,6/240,0.033955935752553,0.3729005325230422,0,0,2.5860428231562254,8.747785340788003,PDGFRA;NTRK2;CYSLTR2;CAMK2A;FGF1;EGFR
KEGG_2021_Human,Adherens junction,3/71,0.0342825169101805,0.3729005325230422,0,0,4.418931024186325,14.905583581524706,TJP1;SNAI2;EGFR
